,Account or Security,Coupon,Date,Quantity,Cost Value,Market Value,Bank,Asset Type,Company,Industry,Private Placement,Info,Ticker
2079,ABBVIE INC 1.02413% DUE 11-21-,0.8,2022-11-21,1200000.0,1205560.84,1208412.95,9-200100-Wells Conservative Income Fund,Corporate Bonds,ABBVIE  INC,,False,<class 'object'>,ABBV
2080,AMERICAN HONDA FIN CORP MED TE,0.55,2023-09-08,1900000.0,1900000.0,1908797.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
2081,ASSOCIATED BK GREEN BAY N A WI,3.5,2021-08-13,1800000.0,1835782.2,1801800.97,9-200100-Wells Conservative Income Fund,Corporate Bonds,ASSOCIATED BK GREEN BAY N A WI,,False,<class 'object'>,ASB
2082,ATHENE GLOBAL FDG MEDIUM TERM ,3,2022-07-01,1750000.0,1807785.0,1794178.14,9-200100-Wells Conservative Income Fund,Corporate Bonds,ATHENE GLOBAL  FDG,,False,<class 'object'>,ATNXQ
2083,ATMOS ENERGY CORP SR NT FLTG .,0.5,2023-03-09,1330000.0,1330000.0,1330175.71,9-200100-Wells Conservative Income Fund,Corporate Bonds,ATMOS ENERGY  CO,,False,<class 'object'>,ATO
2084,BANK AMER CORP MEDIUM TERM SR ,0.92,2024-03-05,2090000.0,2110064.0,2109336.68,9-200100-Wells Conservative Income Fund,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
2085,BANK NOVA SCOTIA B C 1.625% DU,1.63,2023-05-01,3467000.0,3544764.81,3543117.4,9-200100-Wells Conservative Income Fund,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
2086,BANQUE FEDERATIVE DU CR MUTUEL,0.92,2022-07-20,1300000.0,1307625.33,1309444.5,9-200100-Wells Conservative Income Fund,Corporate Bonds,BANQUE FEDERATIVE DU  CR,,False,<class 'object'>,BNB.BR
2087,BMW FIN N V FLTG RATE 144A ,0.96,2022-08-12,1950000.0,1950000.0,1966097.91,9-200100-Wells Conservative Income Fund,Corporate Bonds,BMW,,False,<class 'object'>,BMW.DE
2088,BPCE SR NON PFD MED TERM NTS B,1.37,2022-05-22,1800000.0,1818972.0,1816259.24,9-200100-Wells Conservative Income Fund,Corporate Bonds,BPCE  SR,,False,<class 'object'>,BPCMJ.PA
2089,CENTERPOINT ENERGY INC FLTG RT,0.67,2024-05-13,1400000.0,1400000.0,1405838.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
2090,COMCAST CORP NEW FLTG RT ,0.58,2021-10-01,1500000.0,1500000.0,1501467.16,9-200100-Wells Conservative Income Fund,Corporate Bonds,COMCAST  CO,,False,<class 'object'>,CMCSA
2091,CREDIT AGRICOLE S A LONDON BRH,1.2,2023-04-24,700000.0,710045.0,709274.4,9-200100-Wells Conservative Income Fund,Corporate Bonds,CREDIT AGRICOLE,,False,<class 'object'>,ACA.PA
2092,CREDIT SUISSE AG NEW YORK BRH ,2.1,2021-11-12,1180000.0,1179858.4,1188073.67,9-200100-Wells Conservative Income Fund,Corporate Bonds,CREDIT SUISSE GROUP AG,,False,<class 'object'>,NO_TICKER_FOUND
2093,CREDIT SUISSE AG NEW YORK BRH ,0.47,2022-02-04,1700000.0,1700000.0,1702773.23,9-200100-Wells Conservative Income Fund,Corporate Bonds,CREDIT SUISSE GROUP AG,,False,<class 'object'>,NO_TICKER_FOUND
2094,DAIMLER FIN NORTH AMER LLC 1.2,0.85,2021-11-05,2600000.0,2600000.0,2605471.1,9-200100-Wells Conservative Income Fund,Corporate Bonds,DAIMLER,,False,<class 'object'>,DTG.DE
2095,DNB BK ASA MEDIUM TERM BK NTS ,0.75,2022-12-02,2265000.0,2265000.0,2280966.46,9-200100-Wells Conservative Income Fund,Corporate Bonds,DNB BK  ASA,,False,<class 'object'>,D1N.MU
2096,DOMINION ENERGY INC FLTG RT DU,0.65,2023-09-15,1800000.0,1800000.0,1801296.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,DOMINION ENERGY  INC,,False,<class 'object'>,D
2097,ENTERGY TEX INC 4.1% DUE ,4.1,2021-09-01,850000.0,872270.0,852169.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,ENTERGY CO,,False,<class 'object'>,ETR
2098,EXXON MOBIL CORP NT FLTG DUE 0,0.49,2022-08-16,2960000.0,2960000.0,2969602.3,9-200100-Wells Conservative Income Fund,Corporate Bonds,EXXON MOBIL  CO,,False,<class 'object'>,NO_TICKER_FOUND
2099,FLORIDA PWR & LT CO .64768% DU,0.56,2023-07-28,1400000.0,1400000.0,1400102.65,9-200100-Wells Conservative Income Fund,Corporate Bonds,FLORIDA POWER & LIGHT CO,,False,<class 'object'>,SBCF
2100,FLORIDA PWR & LT CO FLTG RT DU,0.27,2023-05-10,1220000.0,1220000.0,1219305.82,9-200100-Wells Conservative Income Fund,Corporate Bonds,FLORIDA POWER & LIGHT CO,,False,<class 'object'>,SBCF
2101,GILEAD SCIENCES INC 0.0% DUE ,0.67,2023-09-29,985000.0,985000.0,985746.54,9-200100-Wells Conservative Income Fund,Corporate Bonds,GILEAD SCIENCES  INC,,False,<class 'object'>,GILD
2102,GOLDMAN SACHS GROUP INC 5.75% ,5.75,2022-01-24,1800000.0,1938690.0,1855672.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
2103,HONEYWELL INTL INC .49775% DUE,0.38,2022-08-18,460000.0,460000.0,460147.93,9-200100-Wells Conservative Income Fund,Corporate Bonds,HONEYWELL INTL  INC,,False,<class 'object'>,HON
2104,HONEYWELL INTL INC SR NT FTG R,0.53,2022-08-08,1720000.0,1720000.0,1725707.91,9-200100-Wells Conservative Income Fund,Corporate Bonds,HONEYWELL INTL  INC,,False,<class 'object'>,HON
2105,HSBC HLDGS PLC 4.0% DUE 03-30-,4,2022-03-30,2716000.0,2856171.28,2788864.11,9-200100-Wells Conservative Income Fund,Corporate Bonds,HSBC HLDGS PLC,,False,<class 'object'>,HSBC
2106,HYUNDAI CAP SVCS INC 3.0% DUE ,3,2022-03-06,1290000.0,1326016.8,1311491.12,9-200100-Wells Conservative Income Fund,Corporate Bonds,HYUNDAI  CAP,,False,<class 'object'>,HYMTF
2107,JPMORGAN CHASE & CO DUE ,0.62,2024-03-16,1610000.0,1610000.0,1619837.1,9-200100-Wells Conservative Income Fund,Corporate Bonds,JPMORGAN CHASE &  CO,,False,<class 'object'>,JPM
2108,LLOYDS BKG GROUP PLC 3.0% DUE ,3,2022-01-11,993000.0,1011946.44,1007475.84,9-200100-Wells Conservative Income Fund,Corporate Bonds,LLOYDS BANKING GROUP PLC FORME,,False,<class 'object'>,LYG
2109,MACQUARIE BK LTD SR MEDIUM TER,0.44,2022-12-16,2600000.0,2600000.0,2601652.3,9-200100-Wells Conservative Income Fund,Corporate Bonds,MACQUARIE BK LTD,,False,<class 'object'>,MQG.AX
2110,MITSUBISHI UFJ FINL GROUP INC ,1.04,2023-07-26,3200000.0,3244288.0,3242875.39,9-200100-Wells Conservative Income Fund,Corporate Bonds,MITSUBISHI UFJ FINL GROUP  INC,,False,<class 'object'>,MUFG
2111,MIZUHO FINL GROUP INC SR NT FL,1,2022-09-11,2400000.0,2422704.0,2421792.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,MIZUHO CO,,False,<class 'object'>,MFG
2112,MORGAN STANLEY SR NT FLTG DUE ,0.72,2023-01-20,2000000.0,2008460.0,2005680.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
2113,NATWEST MKTS PLC US MEDIUM TER,3.63,2022-09-29,1660000.0,1747996.6,1726438.74,9-200100-Wells Conservative Income Fund,Corporate Bonds,NATWEST MARKETS PLC,,False,<class 'object'>,NWG
2114,NEW YORK LIFE GLOBAL FDG MEDIU,0.47,2022-01-21,700000.0,700000.0,701275.23,9-200100-Wells Conservative Income Fund,Corporate Bonds,NEW YORK LIFE GLOBAL  FDG,,False,<class 'object'>,BRK-B
2115,NEW YORK LIFE GLOBAL FDG MEDIU,0.24,2023-02-02,1925000.0,1925000.0,1926760.74,9-200100-Wells Conservative Income Fund,Corporate Bonds,NEW YORK LIFE GLOBAL  FDG,,False,<class 'object'>,BRK-B
2116,NORDEA BANK AB MEDIUM TERM NTS,1,2023-06-09,3300000.0,3340953.0,3340253.93,9-200100-Wells Conservative Income Fund,Corporate Bonds,NORDEA BANK,,False,<class 'object'>,NDA-FI.HE
2117,NORTHWESTERN MUT GLOBAL FDG ME,0.38,2024-03-25,3500000.0,3500000.0,3508137.5,9-200100-Wells Conservative Income Fund,Corporate Bonds,NORTHWESTERN MUT,,False,<class 'object'>,NWE
2118,NTT FIN CORP .373% 03-03-2023 ,0.37,2023-03-03,3200000.0,3200000.0,3200537.7,9-200100-Wells Conservative Income Fund,Corporate Bonds,NTT FIN  CO,,False,<class 'object'>,NO_TICKER_FOUND
2119,ONE GAS INC .78725% 03-11-2023,0.73,2023-03-11,1800000.0,1800000.0,1800763.27,9-200100-Wells Conservative Income Fund,Corporate Bonds,ONE GAS  INC,,False,<class 'object'>,OGS
2120,PIONEER NAT RES CO .55% DUE 05,0.55,2023-05-15,1000000.0,999940.0,1000955.18,9-200100-Wells Conservative Income Fund,Corporate Bonds,PIONEER NAT RES  CO,,False,<class 'object'>,PXD
2121,PPL ELEC UTILS CORP .47513% DU,0.4,2023-09-28,1765000.0,1765000.0,1765562.75,9-200100-Wells Conservative Income Fund,Corporate Bonds,PPL ELEC UTILS  CO,,False,<class 'object'>,PPL
2122,PUBLIC STORAGE FLTG RT DUE 04-,0.49,2024-04-23,800000.0,800000.0,801248.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,PUBLIC STORAGE FLTG RT DUE 04-,,False,<class 'object'>,VOD
2123,PVPTL NATIONAL AUSTRALIA BK LT,0.53,2022-12-13,2805000.0,2805000.0,2820184.36,9-200100-Wells Conservative Income Fund,Corporate Bonds,NATIONAL AUSTRALIA BANK,,True,<class 'object'>,NAB.AX
2124,PVTPL ABN AMRO BK N V MEDIUM T,0.71,2021-08-27,1100000.0,1103751.0,1100913.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,ABN AMRO BK N V MEDIUM T,,True,<class 'object'>,ABNB
2125,PVTPL ATHENE GLOBAL FDG FLTG ,0.93,2024-01-08,1000000.0,1000000.0,1006272.61,9-200100-Wells Conservative Income Fund,Corporate Bonds,ATHENE GLOBAL  FDG,,True,<class 'object'>,ATNXQ
2126,PVTPL AUSTRALIA & NEW ZEALAND ,0.86,2022-05-19,2900000.0,2909396.0,2917226.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,AUSTRALIA & NEW ZEALAND BKG GR,,True,<class 'object'>,6A=F
2127,PVTPL BRIGHTHOUSE FINL GLOBAL ,0.78,2024-04-12,865000.0,865000.0,871279.9,9-200100-Wells Conservative Income Fund,Corporate Bonds,BRIGHTHOUSE,,True,<class 'object'>,BHF
2128,PVTPL CREDIT AGRICOLE S A MEDI,2.38,2021-07-01,810000.0,810615.6,810000.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,CREDIT AGRICOLE,,True,<class 'object'>,ACA.PA
2129,PVTPL DANONE 2.077% DUE 11-02-,2.08,2021-11-02,800000.0,812696.0,803681.85,9-200100-Wells Conservative Income Fund,Corporate Bonds,DANONE,,True,<class 'object'>,BN.PA
2130,PVTPL DANSKE BK A/S TRANCHE # ,2,2021-09-08,2200000.0,2228974.0,2206994.86,9-200100-Wells Conservative Income Fund,Corporate Bonds,DANSKE BK  A/S,,True,<class 'object'>,DANSKE.CO
2131,PVTPL ERAC USA FIN LLC GTD NT ,4.5,2021-08-16,1000000.0,1041480.0,1005128.56,9-200100-Wells Conservative Income Fund,Corporate Bonds,ERAC USA FIN  LLC,,True,<class 'object'>,NO_TICKER_FOUND
2132,PVTPL FEDERATION DES CAISSES D,0.45,2024-05-21,1400000.0,1400000.0,1403668.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,FEDERATION DES CAISSES D,,True,<class 'object'>,FOXY20801-USD
2133,PVTPL GEORGIA-PAC LLC SR NT 14,3.16,2021-11-15,1000000.0,1006060.0,1005872.86,9-200100-Wells Conservative Income Fund,Corporate Bonds,GEORGIA-PAC  LLC,,True,<class 'object'>,NO_TICKER_FOUND
2134,PVTPL HYUNDAI CAP SVCS INC GLO,3,2022-08-29,576000.0,597432.96,590667.21,9-200100-Wells Conservative Income Fund,Corporate Bonds,HYUNDAI  CAP,,True,<class 'object'>,HYMTF
2135,PVTPL HYUNDAI CAPITAL AMERICA ,3.25,2022-09-20,1800000.0,1876014.0,1854837.23,9-200100-Wells Conservative Income Fund,Corporate Bonds,HYUNDAI  CAP,,True,<class 'object'>,HYMTF
2136,PVTPL KEB HANA BK SR NT FLTG ,0.89,2022-10-02,1900000.0,1900000.0,1907600.19,9-200100-Wells Conservative Income Fund,Corporate Bonds,KEB HANA BK  SR,,True,<class 'object'>,KEBNI-B.ST
2137,PVTPL PENSKE TRUCK LEASING CO ,4.88,2022-07-11,1800000.0,1910142.0,1877804.8,9-200100-Wells Conservative Income Fund,Corporate Bonds,PENSKE TRUCK LEASING  CO,,True,<class 'object'>,PAG
2138,PVTPL PRINCIPAL LIFE GLOBAL FD,0.47,2024-04-12,570000.0,570000.0,570963.13,9-200100-Wells Conservative Income Fund,Corporate Bonds,PRINCIPAL LIFE GLOBAL FDG,,True,<class 'object'>,PFG
2139,PVTPL RECKITT BENCKISER TREAS ,2.38,2022-06-24,1800000.0,1859220.0,1834511.44,9-200100-Wells Conservative Income Fund,Corporate Bonds,RECKITT BENCKISER TREAS,,True,<class 'object'>,RKT.L
2140,PVTPL ROCHE HLDGS INC ROCHE HO,0.27,2024-03-05,1420000.0,1420000.0,1421546.98,9-200100-Wells Conservative Income Fund,Corporate Bonds,ROCHE HOLDINGS INC,,True,<class 'object'>,RHHBY
2141,PVTPL SIEMENS FINANCIERINGSMAA,0.4,2023-03-11,2325000.0,2323744.5,2327123.61,9-200100-Wells Conservative Income Fund,Corporate Bonds,SIEMENS FINANCIERINGSMAATSCHAP,,True,<class 'object'>,NO_TICKER_FOUND
2142,PVTPL SKANDINAVISKA ENSKILDA B,0.76,2022-12-12,450000.0,450000.0,453246.04,9-200100-Wells Conservative Income Fund,Corporate Bonds,SKANDINAVISKA ENSKILDA B,,True,<class 'object'>,SEB-A.ST
2143,PVTPL TENCENT HLDGS LTD MEDIUM,0.79,2023-01-19,640000.0,637113.6,639584.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,TENCENT HLDGS  LTD,,True,<class 'object'>,NNN.F
2144,PVTPL VOLKSWAGEN GROUP AMER FI,2.5,2021-09-24,1800000.0,1821299.0,1808939.41,9-200100-Wells Conservative Income Fund,Corporate Bonds,VOLKSWAGEN GROUP,,True,<class 'object'>,VOW3.DE
2145,PVTPLBANCO DEL ESTADO DE CHILE,3.88,2022-02-08,1000000.0,1039000.0,1018310.0,9-200100-Wells Conservative Income Fund,Corporate Bonds,ANCO DEL ESTADO DE CHILE,,True,<class 'object'>,KBCA.BR
2146,RALPH LAUREN CORP 1.7% DUE 06-,1.7,2022-06-15,1271000.0,1295368.11,1287609.78,9-200100-Wells Conservative Income Fund,Corporate Bonds,RALPH LAUREN  CO,,False,<class 'object'>,RL
2147,RAYTHEON TECHNOLOGIES CORP 2.8,2.8,2022-03-15,215000.0,219843.95,218400.69,9-200100-Wells Conservative Income Fund,Corporate Bonds,RAYTHEON TECHNOLOGIES  CO,,False,<class 'object'>,NO_TICKER_FOUND
2148,SIMON PPTY GROUP L P 2.35% DUE,2.35,2022-01-30,2600000.0,2639618.0,2617642.66,9-200100-Wells Conservative Income Fund,Corporate Bonds,SIMON PPTY GROUP,,False,<class 'object'>,SPG
2149,SUMITOMO MITSUI FINL GROUP INC,2.78,2022-07-12,2418000.0,2521567.86,2479787.88,9-200100-Wells Conservative Income Fund,Corporate Bonds,SUMITOMO MITSUI BANKING,,False,<class 'object'>,SMFG
2150,SUNTRUST BK ATLANTA GA MEDIUM ,0.77,2022-08-02,2600000.0,2597816.0,2601507.69,9-200100-Wells Conservative Income Fund,Corporate Bonds,SUNTRUST BK ATLANTA GA MEDIUM ,,False,<class 'object'>,NO_TICKER_FOUND
2151,TENCENT HLDGS LTD MEDIUM TERM ,2.99,2023-01-19,1700000.0,1761030.0,1758600.28,9-200100-Wells Conservative Income Fund,Corporate Bonds,TENCENT HLDGS  LTD,,False,<class 'object'>,NNN.F
2152,TOTAL CAP INTL 2.218% 07-12-20,2.22,2021-07-12,2900000.0,2921257.0,2901256.95,9-200100-Wells Conservative Income Fund,Corporate Bonds,TOTAL  CAP,,False,<class 'object'>,VTI
2153,TOYOTA MTR CR CORP MEDIUM TERM,0.29,2021-08-13,2800000.0,2782780.0,2800601.94,9-200100-Wells Conservative Income Fund,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
2154,UBS GROUP FUNDING (SWITZERLAND,3.49,2023-05-23,3200000.0,3290880.0,3286554.62,9-200100-Wells Conservative Income Fund,Corporate Bonds,UBS AG LONDON,,False,<class 'object'>,UMMIEA.JO
2155,VERIZON COMMUNICATIONS INC .52,0.55,2024-03-22,1145000.0,1145000.0,1153610.4,9-200100-Wells Conservative Income Fund,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
2240,Corporate Bonds,,,,,,9-200100-JP Morgan Managed Reserves,Corporate Bonds,Corporate Bonds,,False,<class 'object'>,
2241,1.875% DUE 07-12-2021 REG ,1.88,2021-07-12,250000.0,250227.5,250129.99,9-200100-JP Morgan Managed Reserves,Corporate Bonds,1.875,,False,<class 'object'>,NO_TICKER_FOUND
2242,7-ELEVEN INC .625% DUE ,0.63,2023-02-10,2097000.0,2098837.47,2098248.57,9-200100-JP Morgan Managed Reserves,Corporate Bonds,7-ELEVEN  INC,,False,<class 'object'>,5250.KL
2243,7-ELEVEN INC 0.0% DUE ,0.61,2022-08-10,627000.0,627000.0,627281.52,9-200100-JP Morgan Managed Reserves,Corporate Bonds,7-ELEVEN  INC,,False,<class 'object'>,5250.KL
2244,ABB FIN USA INC 2.875% DUE 05-,2.88,2022-05-08,907000.0,929765.7,927016.33,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ABB FIN USA  INC,,False,<class 'object'>,ABBV
2245,ABBVIE INC 2.9% DUE 11-06-2022,2.9,2022-11-06,89000.0,92327.71,91958.36,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ABBVIE  INC,,False,<class 'object'>,ABBV
2246,ACE INA HLDGS INC 2.875% DUE ,2.88,2022-11-03,698000.0,718856.24,718681.77,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ACE INA HLDGS  INC,,False,<class 'object'>,ACET
2247,AEP TEX INC 2.4% DUE 10-01-202,2.4,2022-10-01,476000.0,488852.0,486741.45,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AEP TEX  INC,,False,<class 'object'>,AEP
2248,AIG GLOBAL FDG 0.0% DUE 12-15-,0.42,2023-12-15,867000.0,867000.0,867878.72,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMERICAN INTL GROUP  INC,,False,<class 'object'>,AAL
2249,AIG GLOBAL FDG SR SECD MEDIUM ,2.3,2022-07-01,950000.0,968781.5,968145.49,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMERICAN INTL GROUP  INC,,False,<class 'object'>,AAL
2250,AIR LEASE CORP MED TERM NTS BO,0.48,2022-12-15,1263000.0,1263000.0,1264795.7,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AIR LEASE  CO,,False,<class 'object'>,AL
2251,ALABAMA PWR CO 2.45% DUE ,2.45,2022-03-30,439000.0,447152.23,445395.48,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ALABAMA PWR  CO,,False,<class 'object'>,UBAB
2252,AMEREN ILL CO .375% 06-15-2023,0.38,2023-06-15,1629000.0,1628592.75,1627846.55,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMEREN ILL  CO,,False,<class 'object'>,AILLP
2253,AMERICAN EXPRESS CO 2.75% 05-2,2.75,2022-05-20,1483000.0,1520398.5,1512261.38,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
2254,AMERICAN HONDA FIN CORP MED TE,0.4,2022-10-21,1500000.0,1499550.0,1501662.26,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
2255,AMERICAN HONDA FIN CORP MED TE,0.35,2023-04-20,1157000.0,1156976.86,1155994.88,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
2256,AMERISOURCEBERGEN CORP .737% D,0.74,2023-03-15,2042000.0,2045093.44,2045703.49,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AMERISOURCEBERGEN  CO,,False,<class 'object'>,ABC
2257,ANZ NEW ZEALAND INTL LTD MEDIU,1.19,2021-07-28,100000.0,100106.7,100076.53,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ANZ NEW ZEALAND INTL  LTD,,False,<class 'object'>,ANZ.AX
2258,ASTRAZENECA PLC .3% 05-26-2023,0.3,2023-05-26,2051000.0,2048397.44,2045104.34,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ASTRAZENECA PLC,,False,<class 'object'>,AZN
2259,ATMOS ENERGY CORP SR NT .625% ,0.63,2023-03-09,891000.0,890964.36,891273.92,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ATMOS ENERGY  CO,,False,<class 'object'>,ATO
2260,ATMOS ENERGY CORP SR NT FLTG .,0.5,2023-03-09,1300000.0,1300000.0,1300171.74,9-200100-JP Morgan Managed Reserves,Corporate Bonds,ATMOS ENERGY  CO,,False,<class 'object'>,ATO
2261,AUSTRALIA & NEW 2.625% MTN 11-,2.63,2022-11-09,638000.0,658881.74,658435.99,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AUSTRALIA & NEW ZEALAND BKG GR,,False,<class 'object'>,6A=F
2262,AUSTRALIA & NEW ZEALAND BKG GR,2.05,2022-11-21,2414000.0,2474470.64,2472620.61,9-200100-JP Morgan Managed Reserves,Corporate Bonds,AUSTRALIA & NEW ZEALAND BKG GR,,False,<class 'object'>,6A=F
2263,BAKER HUGHES A GE CO LLC/BAKER,2.77,2022-12-15,862000.0,892014.84,890511.24,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BAKER HUGHES A GE  CO,,False,<class 'object'>,0RR8.L
2264,BANK AMER CORP 3.124% DUE 01-2,3.12,2023-01-20,709000.0,727646.7,719675.18,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
2265,BANK MONTREAL MEDIUM TERM SR N,0.53,2021-09-10,500000.0,500000.0,500348.03,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO.TO
2266,BANK MONTREAL MEDIUM TERM SR N,0.29,2023-04-14,1398000.0,1398000.0,1399509.84,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO.TO
2267,BANK NEW YORK MELLON CORP MEDI,2.6,2022-02-07,225000.0,227817.0,227801.7,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK NEW YORK MELLON  CO,,False,<class 'object'>,BAC
2268,BANK NEW YORK MELLON CORP MEDI,2.66,2023-05-16,372000.0,379953.36,379561.82,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK NEW YORK MELLON  CO,,False,<class 'object'>,BAC
2269,BANK NOVA SCOTIA 2.45% 09-19-2,2.45,2022-09-19,106000.0,108784.62,108756.3,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
2270,BANK NOVA SCOTIA B C FLTG RT D,0.33,2023-06-23,2684000.0,2684000.0,2685154.12,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
2271,BANK OF AMERICA CORP FLTG RT M,0.54,2024-05-28,2741000.0,2741000.0,2742672.01,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,NO_TICKER_FOUND
2272,BANK OF MONTREAL  VAR RT DUE ,0.72,2022-03-26,2200000.0,2200000.0,2208831.24,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO.TO
2273,BANK OF NOVA SCOTIA 2.0% DUE ,2,2022-11-15,1787000.0,1829816.52,1827401.96,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
2274,BANQUE FEDERATIVE DU CR MUTUEL,1.96,2021-07-21,2300000.0,2300000.0,2302192.96,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BANQUE FEDERATIVE DU  CR,,False,<class 'object'>,BNB.BR
2275,BARCLAYS BK PLC 1.7% DUE ,1.7,2022-05-12,984000.0,983193.12,995287.08,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BARCLAYS BK PLC,,False,<class 'object'>,BCS
2276,BARCLAYS PLC 4.61% DUE ,4.61,2023-02-15,351000.0,360399.78,359986.46,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BARCLAYS PLC,,False,<class 'object'>,BCS
2277,BNP PARIBAS SR NON PFD 144A ME,2.95,2022-05-23,402000.0,411877.14,411554.65,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BNP PARIBAS,,False,<class 'object'>,BNP.PA
2278,BNP PARIBAS SR NON PFD 144A ME,3.5,2023-03-01,453000.0,477643.2,475182.57,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BNP PARIBAS,,False,<class 'object'>,BNP.PA
2279,BNP PARIBAS TRANCHE # TR 143 3,3.25,2023-03-03,152000.0,159321.84,159258.22,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BNP PARIBAS,,False,<class 'object'>,BNP.PA
2280,BPCE S A MEDIUM TERM NTS BOOK ,2.75,2023-01-11,3902000.0,4044774.18,4043971.97,9-200100-JP Morgan Managed Reserves,Corporate Bonds,BPCE S A MEDIUM TERM NTS BOOK ,,False,<class 'object'>,BPCMJ.PA
2281,CANADIAN IMPERIAL BK COMM TORO,0.44,2023-12-14,923000.0,923000.0,923803.94,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CANADIAN IMPERIAL BK CO,,False,<class 'object'>,6C=F
2282,CANADIAN IMPERIAL BK COMM TORO,0.45,2023-06-22,1839000.0,1838595.42,1838184.22,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CANADIAN IMPERIAL BK CO,,False,<class 'object'>,6C=F
2283,CAPITAL ONE BK USA NATL ASSN G,2.01,2023-01-27,1474000.0,1491791.18,1487768.21,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,NLY
2284,CAPITAL ONE FINL CORP 3.2% DUE,3.2,2023-01-30,1165000.0,1214803.75,1213026.27,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,NLY
2285,CARDINAL HEALTH INC 3.2% DUE 0,3.2,2023-03-15,1296000.0,1361499.84,1353338.16,9-200100-JP Morgan Managed Reserves,Corporate Bonds,CARDINAL HEALTH  INC,,False,<class 'object'>,CAH
